buller2,ind_weight,ind_month,ind_season,treatment_protocol
0,458,2023-10,Spring,ACNA10
0,450,2023-10,Spring,ACNA10
0,424,2023-10,Spring,ACNA10
0,447,2023-10,Spring,ACNA10
0,458,2023-10,Spring,ACNA10
0,446,2023-10,Spring,ACNA10
0,463,2023-10,Spring,ACNA10
0,431,2023-10,Spring,ACNA10
0,456,2023-10,Spring,ACNA10
0,429,2023-10,Spring,ACNA10
0,437,2023-10,Spring,ACNA10
0,481,2023-10,Spring,ACNA10
0,426,2023-10,Spring,ACNA10
0,506,2023-10,Spring,ACNA10
0,472,2023-10,Spring,ACNA10
0,442,2023-10,Spring,ACNA10
0,446,2023-10,Spring,ACNA10
0,542,2023-10,Spring,ACNA10
0,496,2023-10,Spring,ACNA10
0,395,2023-10,Spring,ACNA10
0,431,2023-10,Spring,ACNA10
0,395,2023-10,Spring,ACNA10
0,524,2023-10,Spring,ACNA10
0,412,2023-10,Spring,ACNA10
0,532,2023-10,Spring,ACNA10
0,490,2023-10,Spring,ACNA10
0,410,2023-10,Spring,ACNA10
0,407,2023-10,Spring,ACNA10
0,452,2023-10,Spring,ACNA10
1,442,2023-10,Spring,ACNA10
0,446,2023-10,Spring,ACNA10
0,465,2023-10,Spring,ACNA10
0,412,2023-10,Spring,ACNA10
0,542,2023-10,Spring,ACNA10
0,518,2023-10,Spring,ACNA10
0,481,2023-10,Spring,ACNA10
0,422,2023-10,Spring,ACNA10
0,469,2023-10,Spring,ACNA10
0,489,2023-10,Spring,ACNA10
0,520,2023-10,Spring,ACNA10
0,429,2023-10,Spring,ACNA10
1,410,2023-10,Spring,ACNA10
0,414,2023-10,Spring,ACNA10
0,393,2023-10,Spring,ACNA10
0,421,2023-10,Spring,ACNA10
0,422,2023-10,Spring,ACNA10
0,420,2023-10,Spring,ACNA10
0,466,2023-10,Spring,ACNA10
0,467,2023-10,Spring,ACNA10
0,451,2023-10,Spring,ACNA10
1,413,2023-10,Spring,ACNA10
0,496,2023-10,Spring,ACNA10
0,449,2023-10,Spring,ACNA10
0,460,2023-10,Spring,ACNA10
0,471,2023-10,Spring,ACNA10
0,437,2023-10,Spring,ACNA10
0,456,2023-10,Spring,ACNA10
0,407,2023-10,Spring,ACNA10
0,463,2023-10,Spring,ACNA10
0,431,2023-10,Spring,ACNA10
0,449,2023-10,Spring,ACNA10
0,447,2023-10,Spring,ACNA10
0,463,2023-10,Spring,ACNA10
0,470,2023-10,Spring,ACNA10
1,483,2023-10,Spring,ACNA10
0,468,2023-10,Spring,ACNA10
0,466,2023-10,Spring,ACNA10
1,469,2023-10,Spring,ACNA10
0,468,2023-10,Spring,ACNA10
1,401,2023-10,Spring,ACNA10
0,423,2023-10,Spring,ACNA10
0,504,2023-10,Spring,ACNA10
0,428,2023-10,Spring,ACNA10
0,439,2023-10,Spring,ACNA10
1,444,2023-10,Spring,ACNA10
1,413,2023-10,Spring,ACNA10
0,432,2023-10,Spring,ACNA10
0,432,2023-10,Spring,ACNA10
0,502,2023-10,Spring,ACNA10
0,461,2023-10,Spring,ACNA10
0,475,2023-10,Spring,ACNA10
0,440,2023-10,Spring,ACNA10
0,484,2023-10,Spring,ACNA10
0,459,2023-10,Spring,ACNA10
0,435,2023-10,Spring,ACNA10
0,456,2023-10,Spring,ACNA10
0,435,2023-10,Spring,ACNA10
0,467,2023-10,Spring,ACNA10
1,462,2023-10,Spring,ACNA10
0,461,2023-10,Spring,ACNA10
0,476,2023-10,Spring,ACNA10
0,476,2023-10,Spring,ACNA10
1,470,2023-10,Spring,ACNA10
0,432,2023-10,Spring,ACNA10
0,392,2023-10,Spring,ACNA10
0,475,2023-10,Spring,ACNA10
0,463,2023-10,Spring,ACNA10
0,400,2023-10,Spring,ACNA10
0,455,2023-10,Spring,ACNA10
1,454,2023-10,Spring,ACNA10
0,485,2023-10,Spring,ACNA10
0,485,2023-10,Spring,ACNA10
0,480,2023-10,Spring,ACNA10
1,447,2023-10,Spring,ACNA10
0,437,2023-10,Spring,ACNA10
0,465,2023-10,Spring,ACNA10
0,498,2023-10,Spring,ACNA10
0,471,2023-10,Spring,ACNA10
0,423,2023-10,Spring,ACNA10
0,446,2023-10,Spring,ACNA10
0,453,2023-10,Spring,ACNA10
0,431,2023-10,Spring,ACNA10
0,407,2023-10,Spring,ACNA10
1,417,2023-10,Spring,ACNA10
0,475,2023-10,Spring,ACNA10
0,445,2023-10,Spring,ACNA10
0,530,2023-10,Spring,ACNA10
0,466,2023-10,Spring,ACNA10
1,485,2023-10,Spring,ACNA10
0,491,2023-10,Spring,ACNA10
0,450,2023-10,Spring,ACNA10
0,496,2023-10,Spring,ACNA10
0,417,2023-10,Spring,ACNA10
0,420,2023-10,Spring,ACNA10
0,463,2023-10,Spring,ACNA10
0,440,2023-10,Spring,ACNA10
0,459,2023-10,Spring,ACNA10
0,433,2023-10,Spring,ACNA10
0,439,2023-10,Spring,ACNA10
0,413,2023-10,Spring,ACNA10
0,455,2023-10,Spring,ACNA10
0,445,2023-10,Spring,ACNA10
0,411,2023-10,Spring,ACNA10
0,500,2023-10,Spring,ACNA10
0,508,2023-10,Spring,ACNA10
0,464,2023-10,Spring,ACNA10
0,463,2023-10,Spring,ACNA10
0,439,2023-10,Spring,ACNA10
0,429,2023-10,Spring,ACNA10
0,420,2023-10,Spring,ACNA10
0,419,2023-10,Spring,ACNA10
0,412,2023-10,Spring,ACNA10
0,402,2023-10,Spring,ACNA10
1,427,2023-10,Spring,ACNA10
1,386,2023-10,Spring,ACNA10
0,420,2023-10,Spring,ACNA10
0,394,2023-10,Spring,ACNA10
0,417,2023-10,Spring,ACNA10
0,410,2023-10,Spring,ACNA10
0,428,2023-10,Spring,ACNA10
0,411,2023-10,Spring,ACNA10
1,418,2023-10,Spring,ACNA10
0,443,2023-10,Spring,ACNA10
0,418,2023-10,Spring,ACNA10
0,469,2023-10,Spring,ACNA10
0,460,2023-10,Spring,ACNA10
0,474,2023-10,Spring,ACNA10
0,510,2023-10,Spring,ACNA10
0,490,2023-10,Spring,ACNA10
0,500,2023-10,Spring,ACNA10
0,491,2023-10,Spring,ACNA10
0,463,2023-10,Spring,ACNA10
0,492,2023-10,Spring,ACNA10
0,480,2023-10,Spring,ACNA10
0,544,2023-10,Spring,ACNA10
1,462,2023-10,Spring,ACNA10
0,404,2023-10,Spring,ACNA10
0,444,2023-10,Spring,ACNA10
0,420,2023-10,Spring,ACNA10
1,447,2023-10,Spring,ACNA10
0,491,2023-10,Spring,ACNA10
0,422,2023-10,Spring,ACNA10
0,473,2023-10,Spring,ACNA10
0,440,2023-10,Spring,ACNA10
0,435,2023-10,Spring,ACNA10
0,443,2023-10,Spring,ACNA10
0,392,2023-10,Spring,ACNA10
0,380,2023-10,Spring,ACNA10
0,408,2023-10,Spring,ACNA10
0,432,2023-10,Spring,ACNA10
0,410,2023-10,Spring,ACNA10
0,436,2023-10,Spring,ACNA10
0,397,2023-10,Spring,ACNA10
0,410,2023-10,Spring,ACNA10
0,401,2023-10,Spring,ACNA10
0,446,2023-10,Spring,ACNA10
0,424,2023-10,Spring,ACNA10
0,426,2023-10,Spring,ACNA10
0,492,2023-10,Spring,ACNA10
0,455,2023-10,Spring,ACNA10
0,444,2023-10,Spring,ACNA10
0,437,2023-10,Spring,ACNA10
0,474,2023-10,Spring,ACNA10
0,440,2023-10,Spring,ACNA10
0,455,2023-10,Spring,ACNA10
0,421,2023-10,Spring,ACNA10
0,468,2023-10,Spring,ACNA10
0,388,2023-10,Spring,ACNA10
0,404,2023-10,Spring,ACNA10
0,421,2023-10,Spring,ACNA10
0,400,2023-10,Spring,ACNA10
0,424,2023-10,Spring,ACNA10
0,400,2023-10,Spring,ACNA10
1,473,2023-10,Spring,ACNA10
0,470,2023-10,Spring,ACNA10
0,446,2023-10,Spring,ACNA10
1,441,2023-10,Spring,ACNA10
1,468,2023-10,Spring,ACNA10
1,476,2023-10,Spring,ACNA10
1,439,2023-10,Spring,ACNA10
0,465,2023-10,Spring,ACNA10
0,459,2023-10,Spring,ACNA10
0,442,2023-10,Spring,ACNA10
0,502,2023-10,Spring,ACNA10
0,449,2023-10,Spring,ACNA10
0,451,2023-10,Spring,ACNA10
0,449,2023-10,Spring,ACNA10
0,464,2023-10,Spring,ACNA10
0,444,2023-10,Spring,ACNA10
0,471,2023-10,Spring,ACNA10
0,479,2023-10,Spring,ACNA10
0,461,2023-10,Spring,ACNA10
0,462,2023-10,Spring,ACNA10
1,473,2023-10,Spring,ACNA10
0,460,2023-10,Spring,ACNA10
0,464,2023-10,Spring,ACNA10
0,455,2023-10,Spring,ACNA10
0,442,2023-10,Spring,ACNA10
0,453,2023-10,Spring,ACNA10
0,453,2023-10,Spring,ACNA10
0,450,2023-10,Spring,ACNA10
0,432,2023-10,Spring,ACNA10
0,445,2023-10,Spring,ACNA10
0,449,2023-10,Spring,ACNA10
0,453,2023-10,Spring,ACNA10
0,449,2023-10,Spring,ACNA10
0,438,2023-10,Spring,ACNA10
0,445,2023-10,Spring,ACNA10
0,446,2023-10,Spring,ACNA10
0,464,2023-10,Spring,ACNA10
0,464,2023-10,Spring,ACNA10
0,449,2023-10,Spring,ACNA10
0,446,2023-10,Spring,ACNA10
0,434,2023-10,Spring,ACNA10
0,465,2023-10,Spring,ACNA10
0,472,2023-10,Spring,ACNA10
1,445,2023-10,Spring,ACNA10
0,476,2023-10,Spring,ACNA10
0,463,2023-10,Spring,ACNA10
0,456,2023-10,Spring,ACNA10
0,437,2023-10,Spring,ACNA10
0,482,2023-10,Spring,ACNA10
0,459,2023-10,Spring,ACNA10
0,462,2023-10,Spring,ACNA10
0,460,2023-10,Spring,ACNA10
0,432,2023-10,Spring,ACNA10
0,462,2023-10,Spring,ACNA10
0,481,2023-10,Spring,ACNA10
0,456,2023-10,Spring,ACNA10
1,455,2023-10,Spring,ACNA10
1,453,2023-10,Spring,ACNA10
0,461,2023-10,Spring,ACNA10
0,442,2023-10,Spring,ACNA10
0,451,2023-10,Spring,ACNA10
1,462,2023-10,Spring,ACNA10
0,453,2023-10,Spring,ACNA10
0,461,2023-10,Spring,ACNA10
1,460,2023-10,Spring,ACNA10
0,483,2023-10,Spring,ACNA10
0,459,2023-10,Spring,ACNA10
0,475,2023-10,Spring,ACNA10
0,465,2023-10,Spring,ACNA10
0,464,2023-10,Spring,ACNA10
0,452,2023-10,Spring,ACNA10
0,455,2023-10,Spring,ACNA10
0,458,2023-10,Spring,ACNA10
1,465,2023-10,Spring,ACNA10
0,463,2023-10,Spring,ACNA10
0,463,2023-10,Spring,ACNA10
0,444,2023-10,Spring,ACNA10
0,451,2023-10,Spring,ACNA10
0,446,2023-10,Spring,ACNA10
0,442,2023-10,Spring,ACNA10
0,455,2023-10,Spring,ACNA10
0,455,2023-10,Spring,ACNA10
1,463,2023-10,Spring,ACNA10
0,467,2023-10,Spring,ACNA10
0,453,2023-10,Spring,ACNA10
0,457,2023-10,Spring,ACNA10
0,468,2023-10,Spring,ACNA10
0,461,2023-10,Spring,ACNA10
0,464,2023-10,Spring,ACNA10
1,460,2023-10,Spring,ACNA10
0,462,2023-10,Spring,ACNA10
0,448,2023-10,Spring,ACNA10
0,478,2023-10,Spring,ACNA10
0,474,2023-10,Spring,ACNA10
0,467,2023-10,Spring,ACNA10
0,473,2023-10,Spring,ACNA10
0,463,2023-10,Spring,ACNA10
0,471,2023-10,Spring,ACNA10
0,471,2023-10,Spring,ACNA10
0,448,2023-10,Spring,ACNA10
0,468,2023-10,Spring,ACNA10
0,440,2023-10,Spring,ACNA10
1,458,2023-10,Spring,ACNA10
0,455,2023-10,Spring,ACNA10
0,459,2023-10,Spring,ACNA10
0,452,2023-10,Spring,ACNA10
0,458,2023-10,Spring,ACNA10
0,487,2023-10,Spring,ACNA10
0,466,2023-10,Spring,ACNA10
0,454,2023-10,Spring,ACNA10
0,469,2023-10,Spring,ACNA10
0,465,2023-10,Spring,ACNA10
0,474,2023-10,Spring,ACNA10
0,467,2023-10,Spring,ACNA10
0,483,2023-10,Spring,ACNA10
0,457,2023-10,Spring,ACNA10
0,464,2023-10,Spring,ACNA10
0,462,2023-10,Spring,ACNA10
0,470,2023-10,Spring,ACNA10
0,474,2023-10,Spring,ACNA10
0,483,2023-10,Spring,ACNA10
0,468,2023-10,Spring,ACNA10
0,478,2023-10,Spring,ACNA10
0,444,2023-10,Spring,ACNA10
0,465,2023-10,Spring,ACNA10
0,457,2023-10,Spring,ACNA10
0,476,2023-10,Spring,ACNA10
0,466,2023-10,Spring,ACNA10
0,435,2023-10,Spring,ACNA10
0,463,2023-10,Spring,ACNA10
1,466,2023-10,Spring,ACNA10
0,463,2023-10,Spring,ACNA10
0,467,2023-10,Spring,ACNA10
0,442,2023-10,Spring,ACNA10
0,460,2023-10,Spring,ACNA10
0,456,2023-10,Spring,ACNA10
0,427,2023-10,Spring,ACNA10
0,479,2023-10,Spring,ACNA10
0,461,2023-10,Spring,ACNA10
0,457,2023-10,Spring,ACNA10
0,458,2023-10,Spring,ACNA10
0,478,2023-10,Spring,ACNA10
1,446,2023-10,Spring,ACNA10
0,455,2023-10,Spring,ACNA10
0,476,2023-10,Spring,ACNA10
0,466,2023-10,Spring,ACNA10
0,462,2023-10,Spring,ACNA10
0,463,2023-10,Spring,ACNA10
0,483,2023-10,Spring,ACNA10
0,460,2023-10,Spring,ACNA10
0,475,2023-10,Spring,ACNA10
0,459,2023-10,Spring,ACNA10
1,456,2023-10,Spring,ACNA10
0,464,2023-10,Spring,ACNA10
0,473,2023-10,Spring,ACNA10
1,464,2023-10,Spring,ACNA10
0,453,2023-10,Spring,ACNA10
0,449,2023-10,Spring,ACNA10
0,439,2023-10,Spring,ACNA10
0,459,2023-10,Spring,ACNA10
0,458,2023-10,Spring,ACNA10
0,477,2023-10,Spring,ACNA10
0,470,2023-10,Spring,ACNA10
0,465,2023-10,Spring,ACNA10
0,484,2023-10,Spring,ACNA10
0,457,2023-10,Spring,ACNA10
0,446,2023-10,Spring,ACNA10
0,466,2023-10,Spring,ACNA10
1,452,2023-10,Spring,ACNA10
0,447,2023-10,Spring,ACNA10
0,443,2023-10,Spring,ACNA10
0,457,2023-10,Spring,ACNA10
1,443,2023-10,Spring,ACNA10
0,481,2023-10,Spring,ACNA10
1,460,2023-10,Spring,ACNA10
0,457,2023-10,Spring,ACNA10
0,460,2023-10,Spring,ACNA10
0,450,2023-10,Spring,ACNA10
0,449,2023-10,Spring,ACNA10
0,432,2023-10,Spring,ACNA10
0,444,2023-10,Spring,ACNA10
0,458,2023-10,Spring,ACNA10
0,451,2023-10,Spring,ACNA10
0,451,2023-10,Spring,ACNA10
0,447,2023-10,Spring,ACNA10
0,471,2023-10,Spring,ACNA10
0,447,2023-10,Spring,ACNA10
0,474,2023-10,Spring,ACNA10
0,443,2023-10,Spring,ACNA10
0,445,2023-10,Spring,ACNA10
0,452,2023-10,Spring,ACNA10
1,432,2023-10,Spring,ACNA10
0,453,2023-10,Spring,ACNA10
0,459,2023-10,Spring,ACNA10
0,462,2023-10,Spring,ACNA10
0,475,2023-10,Spring,ACNA10
0,467,2023-10,Spring,ACNA10
0,471,2023-10,Spring,ACNA10
0,438,2023-10,Spring,ACNA10
0,454,2023-10,Spring,ACNA10
0,439,2023-10,Spring,ACNA10
0,448,2023-10,Spring,ACNA10
0,448,2023-10,Spring,ACNA10
0,457,2023-10,Spring,ACNA10
0,455,2023-10,Spring,ACNA10
0,469,2023-10,Spring,ACNA10
0,454,2023-10,Spring,ACNA10
0,481,2023-10,Spring,ACNA10
0,472,2023-10,Spring,ACNA10
0,454,2023-10,Spring,ACNA10
0,453,2023-10,Spring,ACNA10
0,458,2023-10,Spring,ACNA10
0,448,2023-10,Spring,ACNA10
0,447,2023-10,Spring,ACNA10
0,451,2023-10,Spring,ACNA10
0,470,2023-10,Spring,ACNA10
0,453,2023-10,Spring,ACNA10
1,465,2023-10,Spring,ACNA10
0,453,2023-10,Spring,ACNA10
0,462,2023-10,Spring,ACNA10
0,434,2023-10,Spring,ACNA10
0,448,2023-10,Spring,ACNA10
0,461,2023-10,Spring,ACNA10
0,458,2023-10,Spring,ACNA10
0,471,2023-10,Spring,ACNA10
0,467,2023-10,Spring,ACNA10
0,438,2023-10,Spring,ACNA10
0,449,2023-10,Spring,ACNA10
0,461,2023-10,Spring,ACNA10
0,484,2023-10,Spring,ACNA10
0,481,2023-10,Spring,ACNA10
0,453,2023-10,Spring,ACNA10
0,461,2023-10,Spring,ACNA10
0,484,2023-10,Spring,ACNA10
0,440,2023-10,Spring,ACNA10
0,466,2023-10,Spring,ACNA10
0,461,2023-10,Spring,ACNA10
0,487,2023-10,Spring,ACNA10
1,454,2023-10,Spring,ACNA10
0,471,2023-10,Spring,ACNA10
0,475,2023-10,Spring,ACNA10
0,455,2023-10,Spring,ACNA10
0,469,2023-10,Spring,ACNA10
0,448,2023-10,Spring,ACNA10
0,463,2023-10,Spring,ACNA10
0,454,2023-10,Spring,ACNA10
0,455,2023-10,Spring,ACNA10
0,445,2023-10,Spring,ACNA10
0,453,2023-10,Spring,ACNA10
0,453,2023-10,Spring,ACNA10
0,440,2023-10,Spring,ACNA10
0,452,2023-10,Spring,ACNA10
0,417,2023-10,Spring,ACNA10
0,463,2023-10,Spring,ACNA10
0,446,2023-10,Spring,ACNA10
0,445,2023-10,Spring,ACNA10
0,478,2023-10,Spring,ACNA10
0,460,2023-10,Spring,ACNA10
0,443,2023-10,Spring,ACNA10
0,451,2023-10,Spring,ACNA10
1,467,2023-10,Spring,ACNA10
0,454,2023-10,Spring,ACNA10
0,462,2023-10,Spring,ACNA10
0,452,2023-10,Spring,ACNA10
0,454,2023-10,Spring,ACNA10
0,328,2023-10,Spring,Control
0,349,2023-10,Spring,Control
0,366,2023-10,Spring,Control
0,318,2023-10,Spring,Control
0,375,2023-10,Spring,Control
0,375,2023-10,Spring,Control
0,371,2023-10,Spring,Control
0,374,2023-10,Spring,Control
0,372,2023-10,Spring,Control
0,377,2023-10,Spring,Control
0,372,2023-10,Spring,Control
0,367,2023-10,Spring,Control
0,326,2023-10,Spring,Control
0,375,2023-10,Spring,Control
0,322,2023-10,Spring,Control
0,359,2023-10,Spring,Control
0,360,2023-10,Spring,Control
0,375,2023-10,Spring,Control
0,356,2023-10,Spring,Control
0,334,2023-10,Spring,Control
0,378,2023-10,Spring,Control
0,375,2023-10,Spring,Control
0,344,2023-10,Spring,Control
0,378,2023-10,Spring,Control
0,353,2023-10,Spring,Control
0,356,2023-10,Spring,Control
0,350,2023-10,Spring,Control
0,368,2023-10,Spring,Control
0,362,2023-10,Spring,Control
0,375,2023-10,Spring,Control
0,377,2023-10,Spring,Control
0,378,2023-10,Spring,Control
0,344,2023-10,Spring,Control
0,363,2023-10,Spring,Control
0,366,2023-10,Spring,Control
0,375,2023-10,Spring,Control
0,371,2023-10,Spring,Control
0,350,2023-10,Spring,Control
0,373,2023-10,Spring,Control
0,377,2023-10,Spring,Control
0,366,2023-10,Spring,Control
0,377,2023-10,Spring,Control
0,369,2023-10,Spring,Control
0,398,2023-10,Spring,Control
0,357,2023-10,Spring,Control
0,361,2023-10,Spring,Control
0,375,2023-10,Spring,Control
0,377,2023-10,Spring,Control
0,370,2023-10,Spring,Control
0,371,2023-10,Spring,Control
0,378,2023-10,Spring,Control
0,381,2023-10,Spring,Control
0,366,2023-10,Spring,Control
0,371,2023-10,Spring,Control
0,376,2023-10,Spring,Control
0,367,2023-10,Spring,Control
0,374,2023-10,Spring,Control
0,362,2023-10,Spring,Control
0,422,2023-10,Spring,ACNA10
0,452,2023-10,Spring,ACNA10
0,449,2023-10,Spring,ACNA10
0,462,2023-10,Spring,ACNA10
0,433,2023-10,Spring,ACNA10
0,524,2023-10,Spring,ACNA10
0,440,2023-10,Spring,ACNA10
0,493,2023-10,Spring,ACNA10
0,465,2023-10,Spring,ACNA10
0,474,2023-10,Spring,ACNA10
0,482,2023-10,Spring,ACNA10
0,497,2023-10,Spring,ACNA10
0,460,2023-10,Spring,ACNA10
0,490,2023-10,Spring,ACNA10
0,420,2023-10,Spring,ACNA10
0,451,2023-10,Spring,ACNA10
0,430,2023-10,Spring,ACNA10
0,458,2023-10,Spring,ACNA10
0,481,2023-10,Spring,ACNA10
0,459,2023-10,Spring,ACNA10
0,453,2023-10,Spring,ACNA10
0,459,2023-10,Spring,ACNA10
0,449,2023-10,Spring,ACNA10
0,456,2023-10,Spring,ACNA10
1,485,2023-10,Spring,ACNA10
0,423,2023-10,Spring,ACNA10
0,445,2023-10,Spring,ACNA10
0,464,2023-10,Spring,ACNA10
0,464,2023-10,Spring,ACNA10
0,440,2023-10,Spring,ACNA10
0,433,2023-10,Spring,ACNA10
0,460,2023-10,Spring,ACNA10
0,441,2023-10,Spring,ACNA10
0,447,2023-10,Spring,ACNA10
1,453,2023-10,Spring,ACNA10
0,469,2023-10,Spring,ACNA10
1,461,2023-10,Spring,ACNA10
0,444,2023-10,Spring,ACNA10
0,452,2023-10,Spring,ACNA10
0,499,2023-10,Spring,ACNA10
0,479,2023-10,Spring,ACNA10
0,487,2023-10,Spring,ACNA10
0,443,2023-10,Spring,ACNA10
0,441,2023-10,Spring,ACNA10
1,405,2023-10,Spring,ACNA10
0,419,2023-10,Spring,ACNA10
0,460,2023-10,Spring,ACNA10
0,520,2023-10,Spring,ACNA10
0,472,2023-10,Spring,ACNA10
0,390,2023-10,Spring,ACNA10
0,419,2023-10,Spring,ACNA10
0,438,2023-10,Spring,ACNA10
0,389,2023-10,Spring,ACNA10
0,401,2023-10,Spring,ACNA10
0,428,2023-10,Spring,ACNA10
0,425,2023-10,Spring,ACNA10
0,460,2023-10,Spring,ACNA10
1,399,2023-10,Spring,ACNA10
1,452,2023-10,Spring,ACNA10
0,424,2023-10,Spring,ACNA10
0,470,2023-10,Spring,ACNA10
0,410,2023-10,Spring,ACNA10
0,431,2023-10,Spring,ACNA10
0,405,2023-10,Spring,ACNA10
0,414,2023-10,Spring,ACNA10
1,411,2023-10,Spring,ACNA10
0,395,2023-10,Spring,ACNA10
0,407,2023-10,Spring,ACNA10
0,441,2023-10,Spring,ACNA10
1,408,2023-10,Spring,ACNA10
0,401,2023-10,Spring,ACNA10
0,442,2023-10,Spring,ACNA10
0,439,2023-10,Spring,ACNA10
0,474,2023-10,Spring,ACNA10
0,451,2023-10,Spring,ACNA10
1,506,2023-10,Spring,ACNA10
0,488,2023-10,Spring,ACNA10
0,448,2023-10,Spring,ACNA10
0,520,2023-10,Spring,ACNA10
0,465,2023-10,Spring,ACNA10
0,534,2023-10,Spring,ACNA10
0,476,2023-10,Spring,ACNA10
0,456,2023-10,Spring,ACNA10
0,395,2023-10,Spring,ACNA10
0,382,2023-10,Spring,ACNA10
0,418,2023-10,Spring,ACNA10
0,410,2023-10,Spring,ACNA10
0,388,2023-10,Spring,ACNA10
1,403,2023-10,Spring,ACNA10
0,400,2023-10,Spring,ACNA10
1,397,2023-10,Spring,ACNA10
0,398,2023-10,Spring,ACNA10
0,407,2023-10,Spring,ACNA10
0,410,2023-10,Spring,ACNA10
0,386,2023-10,Spring,ACNA10
0,394,2023-10,Spring,ACNA10
0,414,2023-10,Spring,ACNA10
0,388,2023-10,Spring,ACNA10
0,416,2023-10,Spring,ACNA10
0,384,2023-10,Spring,ACNA10
0,411,2023-10,Spring,ACNA10
0,455,2023-10,Spring,ACNA10
0,502,2023-10,Spring,ACNA10
0,418,2023-10,Spring,ACNA10
0,414,2023-10,Spring,ACNA10
0,502,2023-10,Spring,ACNA10
0,454,2023-10,Spring,ACNA10
0,504,2023-10,Spring,ACNA10
0,487,2023-10,Spring,ACNA10
0,462,2023-10,Spring,ACNA10
0,432,2023-10,Spring,ACNA10
0,422,2023-10,Spring,ACNA10
0,456,2023-10,Spring,ACNA10
0,432,2023-10,Spring,ACNA10
0,442,2023-10,Spring,ACNA10
0,414,2023-10,Spring,ACNA10
0,426,2023-10,Spring,ACNA10
0,504,2023-10,Spring,ACNA10
1,412,2023-10,Spring,ACNA10
0,407,2023-10,Spring,ACNA10
0,439,2023-10,Spring,ACNA10
0,482,2023-10,Spring,ACNA10
1,434,2023-10,Spring,ACNA10
0,426,2023-10,Spring,ACNA10
0,441,2023-10,Spring,ACNA10
0,410,2023-10,Spring,ACNA10
0,380,2023-10,Spring,ACNA10
0,415,2023-10,Spring,ACNA10
0,524,2023-10,Spring,ACNA10
1,392,2023-10,Spring,ACNA10
1,462,2023-10,Spring,ACNA10
0,417,2023-10,Spring,ACNA10
0,412,2023-10,Spring,ACNA10
0,435,2023-10,Spring,ACNA10
0,439,2023-10,Spring,ACNA10
0,411,2023-10,Spring,ACNA10
1,410,2023-10,Spring,ACNA10
0,410,2023-10,Spring,ACNA10
0,466,2023-10,Spring,ACNA10
0,403,2023-10,Spring,ACNA10
0,407,2023-10,Spring,ACNA10
0,494,2023-10,Spring,ACNA10
0,430,2023-10,Spring,ACNA10
0,412,2023-10,Spring,ACNA10
0,407,2023-10,Spring,ACNA10
0,424,2023-10,Spring,ACNA10
0,419,2023-10,Spring,ACNA10
0,487,2023-10,Spring,ACNA10
0,410,2023-10,Spring,ACNA10
0,450,2023-10,Spring,ACNA10
0,405,2023-10,Spring,ACNA10
0,432,2023-10,Spring,ACNA10
0,392,2023-10,Spring,ACNA10
0,413,2023-10,Spring,ACNA10
0,432,2023-10,Spring,ACNA10
0,403,2023-10,Spring,ACNA10
0,412,2023-10,Spring,ACNA10
0,392,2023-10,Spring,ACNA10
0,409,2023-10,Spring,ACNA10
0,414,2023-10,Spring,ACNA10
0,402,2023-10,Spring,ACNA10
0,440,2023-10,Spring,ACNA10
0,478,2023-10,Spring,ACNA10
0,479,2023-10,Spring,ACNA10
1,480,2023-10,Spring,ACNA10
0,481,2023-10,Spring,ACNA10
0,468,2023-10,Spring,ACNA10
0,405,2023-10,Spring,ACNA10
0,386,2023-10,Spring,ACNA10
0,392,2023-10,Spring,ACNA10
0,398,2023-10,Spring,ACNA10
0,395,2023-10,Spring,ACNA10
0,416,2023-10,Spring,ACNA10
0,395,2023-10,Spring,ACNA10
0,399,2023-10,Spring,ACNA10
1,380,2023-10,Spring,ACNA10
0,427,2023-10,Spring,ACNA10
0,387,2023-10,Spring,ACNA10
0,477,2023-10,Spring,ACNA10
0,524,2023-10,Spring,ACNA10
0,457,2023-10,Spring,ACNA10
0,439,2023-10,Spring,ACNA10
0,417,2023-10,Spring,ACNA10
0,518,2023-10,Spring,ACNA10
0,435,2023-10,Spring,ACNA10
0,452,2023-10,Spring,ACNA10
0,428,2023-10,Spring,ACNA10
0,437,2023-10,Spring,ACNA10
0,391,2023-10,Spring,ACNA10
0,464,2023-10,Spring,ACNA10
1,436,2023-10,Spring,ACNA10
0,397,2023-10,Spring,ACNA10
0,423,2023-10,Spring,ACNA10
0,422,2023-10,Spring,ACNA10
0,424,2023-10,Spring,ACNA10
0,381,2023-10,Spring,ACNA10
0,382,2023-10,Spring,ACNA10
0,433,2023-10,Spring,ACNA10
0,401,2023-10,Spring,ACNA10
0,407,2023-10,Spring,ACNA10
0,437,2023-10,Spring,ACNA10
0,476,2023-10,Spring,ACNA10
1,459,2023-10,Spring,ACNA10
0,474,2023-10,Spring,ACNA10
0,491,2023-10,Spring,ACNA10
0,431,2023-10,Spring,ACNA10
0,450,2023-10,Spring,ACNA10
0,462,2023-10,Spring,ACNA10
0,393,2023-10,Spring,ACNA10
0,435,2023-10,Spring,ACNA10
0,536,2023-10,Spring,ACNA10
0,512,2023-10,Spring,ACNA10
0,512,2023-10,Spring,ACNA10
0,486,2023-10,Spring,ACNA10
0,407,2023-10,Spring,ACNA10
1,397,2023-10,Spring,ACNA10
0,442,2023-10,Spring,ACNA10
0,395,2023-10,Spring,ACNA10
